1743192646.044,23.0792,0,4.89
1743192646.169,23.0804,0,12.71
1743192646.298,23.0770,0,2.93
1743192646.438,23.0817,0,0.98
1743192646.568,23.0913,0,-0.98
1743192646.695,23.0918,0,16.62
1743192646.839,23.0776,0,-0.98
1743192646.967,23.0760,4915,71.36
1743192647.095,23.0872,4915,73.31
1743192647.223,23.0781,4915,92.86
1743192647.350,23.0890,4915,77.22
1743192647.478,23.0766,4915,77.22
1743192647.605,23.0769,4915,83.09
1743192647.732,23.0732,4915,85.04
1743192647.859,23.0744,4915,69.40
1743192647.987,23.0692,4915,77.22
1743192648.132,23.0711,4915,92.86
1743192648.261,23.0672,4915,71.36
1743192648.386,23.0747,4915,67.45
1743192648.514,23.0670,4915,71.36
1743192648.644,23.0653,4915,92.86
1743192648.770,23.0524,4915,92.86
1743192648.898,23.0529,4915,92.86
1743192649.025,23.0571,4915,87.00
1743192649.156,23.0550,4915,77.22
1743192649.298,23.0406,4915,79.18
1743192649.425,23.0471,4915,83.09
1743192649.553,23.0416,4915,67.45
1743192649.684,23.0292,4915,67.45
1743192649.809,23.0353,4915,92.86
1743192649.936,23.0269,4915,77.22
1743192650.065,23.0194,4915,67.45
1743192650.191,23.0198,4915,67.45
1743192650.321,23.0164,4915,92.86
1743192650.463,23.0228,4915,92.86
1743192650.591,23.0095,4915,79.18
1743192650.719,23.0115,4915,79.18
1743192650.850,23.0032,4915,77.22
1743192650.974,23.0021,4915,92.86
1743192651.102,23.0058,4915,71.36
1743192651.231,22.9951,4915,77.22
1743192651.358,23.0010,4915,67.45
1743192651.486,22.9832,4915,71.36
1743192651.614,22.9840,4915,83.09
1743192651.758,22.9807,4915,69.40
1743192651.889,22.9828,4915,90.91
1743192652.014,22.9832,4915,85.04
1743192652.143,22.9841,4915,69.40
1743192652.271,22.9678,4915,92.86
1743192652.401,22.9702,4915,67.45
1743192652.529,22.9659,4915,67.45
1743192652.655,22.9730,4915,79.18
1743192652.783,22.9613,4915,79.18
1743192652.925,22.9585,4915,85.04
1743192653.054,22.9483,4915,67.45
1743192653.179,22.9470,4915,67.45
1743192653.309,22.9504,4915,87.00
1743192653.433,22.9465,4915,90.91
1743192653.561,22.9458,4915,75.27
1743192653.701,22.9402,4915,81.13
1743192653.829,22.9374,4915,67.45
1743192653.956,22.9295,4915,73.31
1743192654.099,22.9383,4915,67.45
1743192654.229,22.9353,4915,67.45
1743192654.356,22.9189,4915,71.36
1743192654.484,22.9332,4915,79.18
1743192654.612,22.9260,4915,73.31
1743192654.740,22.9114,4915,90.91
1743192654.867,22.9074,4915,83.09
1743192654.996,22.9117,4915,71.36
1743192655.124,22.9064,4915,67.45
1743192655.252,22.9022,4915,90.91
1743192655.397,22.8991,4915,77.22
1743192655.523,22.8948,4915,92.86
1743192655.652,22.8961,4915,92.86
1743192655.780,22.8992,4915,79.18
1743192655.907,22.8950,4915,92.86
1743192656.036,22.8993,4915,75.27
1743192656.164,22.8865,4915,92.86
1743192656.291,22.8798,4915,69.40
1743192656.420,22.8785,4915,75.27
1743192656.563,22.8828,4915,83.09
1743192656.691,22.8716,4915,67.45
1743192656.819,22.8697,4915,83.09
1743192656.948,22.8683,4915,75.27
1743192657.070,22.8614,4915,69.40
1743192657.203,22.8675,4915,67.45
1743192657.331,22.8613,4915,87.00
1743192657.459,22.8697,4915,67.45
1743192657.587,22.8477,4915,71.36
1743192657.731,22.8535,4915,73.31
1743192657.859,22.8506,4915,69.40
1743192657.987,22.8454,4915,71.36
1743192658.116,22.8510,4915,67.45
1743192658.244,22.8491,4915,65.49
1743192658.371,22.8457,4915,67.45
1743192658.499,22.8448,4915,69.40
1743192658.627,22.8336,4915,81.13
1743192658.755,22.8244,4915,67.45
1743192658.882,22.8278,4915,90.91
1743192659.026,22.8247,4915,67.45
1743192659.155,22.8205,4915,69.40
1743192659.283,22.8170,4915,90.91
1743192659.411,22.8254,4915,73.31
1743192659.539,22.8070,4915,77.22
1743192659.667,22.8084,4915,90.91
