1747754807.062,19.4810,5208,67.45
1747754808.103,19.4859,5298,79.18
1747754809.158,19.4892,5357,65.49
1747754810.213,19.4942,5473,67.45
1747754811.254,19.4968,5529,79.18
1747754812.309,19.4996,5604,67.45
1747754813.349,19.5015,5656,77.22
1747754814.405,19.5035,5720,85.04
1747754815.459,19.5057,5797,63.54
1747754816.501,19.5057,5812,79.18
1747754817.554,19.5080,5897,83.09
1747754818.610,19.5086,5937,71.36
1747754819.651,19.5088,5966,69.40
1747754820.706,19.5100,6026,75.27
1747754821.746,19.5106,6071,73.31
1747754822.802,19.5095,6068,79.18
1747754823.858,19.5092,6087,85.04
1747754824.899,19.5092,6116,83.09
1747754825.953,19.5089,6134,73.31
1747754826.995,19.5088,6155,71.36
1747754828.048,19.5081,6160,75.27
1747754829.105,19.5070,6152,71.36
1747754830.144,19.5101,-22873,-348.97
1747754831.199,19.6122,-22750,-343.11
1747754832.256,19.7748,-20522,-298.14
1747754833.297,19.9293,-18063,-257.09
1747754834.351,20.0620,-15793,-243.40
1747754835.405,20.1762,-13690,-194.53
1747754836.447,20.2739,-11743,-173.02
1747754837.503,20.3565,-9959,-135.87
1747754838.541,20.4271,-8294,-118.28
1747754839.598,20.4869,-6740,-110.46
1747754840.653,20.5381,-5272,-87.00
1747754841.694,20.5797,-3936,-51.81
1747754842.749,20.6141,-2694,-55.72
1747754843.804,20.6423,-1538,-28.35
1747754844.844,20.6633,-510,-12.71
1747754845.900,20.6800,453,0.98
1747754846.939,20.6920,1325,10.75
1747754847.995,20.7001,2114,38.12
1747754849.051,20.7034,2784,26.39
1747754850.091,20.7045,3403,34.21
1747754851.146,20.7025,3930,51.81
1747754852.185,20.6978,4375,71.36
1747754853.241,20.6926,4789,79.18
1747754854.298,20.6842,5097,55.72
1747754855.337,20.6761,5391,67.45
1747754856.392,20.6668,5621,81.13
1747754857.432,20.6568,5806,81.13
1747754858.495,20.6450,5908,79.18
1747754859.529,20.6349,6028,69.40
1747754860.583,20.6231,6072,90.91
1747754861.638,20.6126,6116,79.18
1747754862.678,20.6020,6126,71.36
1747754863.734,20.5908,6090,92.86
1747754864.775,20.5806,6053,96.77
1747754865.830,20.5712,6007,83.09
1747754866.885,20.5618,5935,79.18
1747754867.926,20.5533,5864,67.45
1747754868.982,20.5453,5780,65.49
1747754870.021,20.5376,5684,88.95
1747754871.077,20.5305,5582,67.45
1747754872.133,20.5248,5503,71.36
1747754873.172,20.5189,5399,73.31
1747754874.228,20.5135,5296,65.49
1747754875.269,20.5091,5204,65.49
1747754876.322,20.5048,5103,65.49
1747754877.379,20.5012,5012,57.67
1747754878.417,20.4981,4923,53.76
1747754879.475,20.4959,4853,77.22
1747754880.513,20.4938,4779,71.36
1747754881.570,20.4916,4698,65.49
1747754882.625,20.4907,4647,53.76
1747754883.665,20.4899,4594,69.40
1747754884.721,20.4882,4515,51.81
1747754885.760,20.4874,4459,57.67
1747754886.816,20.4880,4439,47.90
1747754887.871,20.4874,4387,51.81
1747754888.911,20.4878,4361,69.40
1747754889.968,20.4875,4319,67.45
1747754891.008,20.4875,4282,69.40
1747754892.062,20.4888,4286,63.54
1747754893.103,20.4894,4270,61.58
1747754894.158,20.4896,4247,47.90
1747754895.215,20.4913,4266,61.58
1747754896.255,20.4920,4260,55.72
1747754897.311,20.4920,4238,69.40
1747754898.350,20.4926,4232,67.45
1747754899.406,20.4930,4224,53.76
1747754900.460,20.4672,33896,472.14
1747754901.502,20.3477,33384,460.41
1747754902.556,20.2103,31809,460.41
1747754903.611,20.0800,30017,429.13
1747754904.653,19.9622,28213,393.94
1747754905.707,19.8550,26388,364.61
1747754906.748,19.7617,24661,360.70
1747754907.803,19.6773,22929,309.87
1747754908.859,19.6035,21268,294.23
1747754909.899,19.5377,19627,266.86
1747754910.953,19.4807,18060,259.04
1747754912.009,19.4309,16540,233.63
1747754913.050,19.3893,15116,204.30
1747754914.106,19.3547,13781,184.75
1747754915.145,19.3268,12541,174.98
1747754916.200,19.3052,11406,149.56
1747754917.257,19.2870,10309,147.61
1747754918.296,19.2757,9362,112.41
1747754919.352,19.2671,8465,108.50
1747754920.390,19.2642,7709,94.82
1747754921.448,19.2627,6987,94.82
1747754922.503,19.2656,6392,73.31
1747754923.544,19.2708,5871,65.49
1747754924.598,19.2785,5441,63.54
1747754925.654,19.2880,5080,69.40
1747754926.693,19.2975,4750,63.54
1747754927.749,19.3089,4505,61.58
1747754928.790,19.3209,4308,63.54
1747754929.845,19.3340,4180,63.54
1747754930.900,19.3476,4100,36.17
1747754931.941,19.3595,4013,40.08
1747754932.996,19.3734,4018,61.58
1747754934.036,19.3853,4003,45.94
1747754935.091,19.3971,4024,38.12
1747754936.146,19.4100,4108,45.94
1747754937.188,19.4212,4179,49.85
1747754938.244,19.4317,4261,63.54
1747754939.282,19.4416,4355,42.03
1747754940.337,19.4507,4455,63.54
1747754941.393,19.4600,4586,69.40
1747754942.434,19.4678,4701,45.94
1747754943.490,19.4746,4808,47.90
1747754944.529,19.4810,4923,73.31
1747754945.584,19.4867,5036,51.81
1747754946.640,19.4913,5135,51.81
1747754947.680,19.4966,5268,59.63
1747754948.735,19.5004,5369,69.40
1747754949.775,19.5044,5488,57.67
1747754950.831,19.5070,5576,79.18
1747754951.887,19.5089,5651,65.49
1747754952.926,19.5108,5734,71.36
1747754953.981,19.5123,5809,77.22
1747754955.021,19.5139,5891,83.09
1747754956.077,19.5150,5961,63.54
1747754957.133,19.5151,6008,69.40
1747754958.172,19.5156,6067,71.36
1747754959.230,19.5165,6137,69.40
1747754960.267,19.5162,6173,90.91
1747754961.324,19.5155,6197,85.04
1747754962.381,19.5144,6207,77.22
1747754963.419,19.5140,6236,81.13
1747754964.476,19.5121,6221,71.36
1747754965.530,19.5122,6258,69.40
1747754966.571,19.5108,6254,77.22
1747754967.627,19.5107,6281,79.18
1747754968.667,19.5109,6318,81.13
1747754969.722,19.5099,-22436,-343.11
1747754970.777,19.5929,-22876,-348.97
1747754971.818,19.7537,-20758,-311.83
1747754972.872,19.9101,-18301,-280.55
1747754973.913,20.0465,-15978,-233.63
1747754974.969,20.1628,-13859,-212.12
1747754976.025,20.2615,-11920,-178.89
1747754977.065,20.3465,-10104,-139.78
1747754978.120,20.4182,-8433,-120.23
1747754979.175,20.4796,-6862,-112.41
1747754980.214,20.5308,-5411,-88.95
1747754981.272,20.5742,-4044,-53.76
1747754982.326,20.6099,-2781,-43.99
1747754983.367,20.6387,-1616,-14.66
1747754984.421,20.6612,-557,-4.89
1747754985.462,20.6781,406,-4.89
1747754986.518,20.6901,1271,18.57
1747754987.573,20.6986,2068,38.12
1747754988.613,20.7027,2760,36.17
1747754989.669,20.7041,3385,32.26
1747754990.708,20.7021,3914,61.58
1747754991.763,20.6987,4396,73.31
1747754992.818,20.6938,4821,55.72
1747754993.858,20.6856,5139,71.36
1747754994.914,20.6784,5459,69.40
1747754995.955,20.6678,5660,71.36
1747754997.011,20.6574,5838,73.31
1747754998.050,20.6470,5984,83.09
1747754999.106,20.6359,6082,79.18
1747755000.161,20.6253,6161,87.00
1747755001.202,20.6136,6177,81.13
1747755002.257,20.6029,6192,73.31
1747755003.297,20.5931,6200,90.91
1747755004.353,20.5830,6169,81.13
1747755005.406,20.5732,6117,96.77
1747755006.446,20.5631,6031,85.04
1747755007.503,20.5552,5981,88.95
1747755008.543,20.5470,5897,87.00
1747755009.599,20.5390,5796,92.86
1747755010.653,20.5319,5698,90.91
1747755011.694,20.5249,5586,75.27
1747755012.749,20.5198,5506,83.09
1747755013.790,20.5142,5398,83.09
1747755014.846,20.5095,5304,83.09
1747755015.900,20.5062,5233,63.54
1747755016.941,20.5027,5147,73.31
1747755017.997,20.4990,5045,75.27
1747755019.036,20.4967,4974,63.54
1747755020.093,20.4945,4897,71.36
1747755021.147,20.4923,4816,59.63
1747755022.187,20.4910,4756,71.36
1747755023.243,20.4901,4702,51.81
1747755024.283,20.4884,4623,59.63
1747755025.338,20.4876,4568,73.31
1747755026.395,20.4876,4533,53.76
1747755027.433,20.4880,4509,63.54
1747755028.491,20.4882,4479,53.76
1747755029.529,20.4880,4439,69.40
1747755030.584,20.4879,4400,71.36
1747755031.639,20.4887,4391,61.58
1747755032.680,20.4891,4370,51.81
1747755033.735,20.4899,4363,57.67
1747755034.775,20.4903,4345,45.94
1747755035.832,20.4914,4351,63.54
1747755036.886,20.4926,4360,59.63
1747755037.927,20.4928,4346,57.67
1747755038.983,20.4927,4322,55.72
1747755040.022,20.4781,33920,481.92
1747755041.079,20.3660,33700,479.96
1747755042.133,20.2297,32254,464.32
1747755043.175,20.0975,30458,440.86
1747755044.228,19.9772,28636,413.49
1747755045.270,19.8692,26828,391.98
1747755046.326,19.7736,25077,360.70
1747755047.380,19.6873,23326,337.24
1747755048.421,19.6123,21656,311.83
1747755049.474,19.5443,19978,282.50
1747755050.530,19.4874,18433,257.09
1747755051.572,19.4368,16906,241.45
1747755052.627,19.3937,15456,210.17
1747755053.667,19.3581,14104,202.35
1747755054.723,19.3292,12846,174.98
1747755055.778,19.3057,11661,163.25
1747755056.819,19.2878,10576,133.92
1747755057.873,19.2758,9614,137.83
1747755058.929,19.2667,8698,102.64
1747755059.969,19.2637,7940,90.91
1747755061.024,19.2626,7225,83.09
1747755062.065,19.2645,6596,71.36
1747755063.119,19.2687,6045,79.18
1747755064.176,19.2763,5604,61.58
1747755065.215,19.2852,5220,57.67
1747755066.271,19.2955,4906,49.85
1747755067.312,19.3062,4634,53.76
1747755068.366,19.3188,4448,53.76
1747755069.422,19.3312,4293,55.72
1747755070.460,19.3450,4213,43.99
1747755071.518,19.3585,4162,57.67
1747755072.558,19.3702,4101,55.72
1747755073.614,19.3828,4101,59.63
1747755074.669,19.3964,4162,43.99
1747755075.709,19.4074,4190,45.94
1747755076.764,19.4189,4264,47.90
1747755077.805,19.4301,4359,51.81
1747755078.859,19.4401,4453,49.85
1747755079.915,19.4499,4568,47.90
1747755080.956,19.4586,4680,47.90
1747755082.010,19.4665,4794,53.76
1747755083.051,19.4729,4886,59.63
1747755084.108,19.4803,5027,67.45
1747755085.161,19.4861,5141,69.40
1747755086.202,19.4913,5254,53.76
1747755087.258,19.4954,5351,55.72
1747755088.298,19.5003,5483,59.63
1747755089.352,19.5037,5584,63.54
1747755090.407,19.5063,5670,81.13
1747755091.448,19.5088,5763,71.36
1747755092.504,19.5110,5853,85.04
1747755093.544,19.5116,5903,85.04
1747755094.600,19.5140,6008,90.91
1747755095.656,19.5146,6065,79.18
1747755096.695,19.5159,6144,77.22
1747755097.751,19.5161,6196,75.27
1747755098.790,19.5161,6239,69.40
1747755099.847,19.5149,6252,87.00
1747755100.901,19.5153,6306,79.18
1747755101.941,19.5146,6329,94.82
1747755102.996,19.5136,6343,92.86
1747755104.053,19.5126,6353,90.91
1747755105.091,19.5121,6374,73.31
1747755106.148,19.5111,6382,77.22
1747755107.189,19.5104,6395,90.91
1747755108.244,19.5105,6427,96.77
1747755109.300,19.5113,-21900,-325.51
1747755110.339,19.5747,-22915,-329.42
1747755111.396,19.7319,-20958,-313.78
1747755112.435,19.8906,-18495,-276.64
1747755113.491,20.0295,-16156,-227.76
1747755114.545,20.1479,-14023,-210.17
1747755115.586,20.2496,-12041,-171.07
1747755116.641,20.3355,-10230,-163.25
1747755117.697,20.4093,-8530,-124.14
1747755118.736,20.4717,-6954,-98.73
1747755119.792,20.5247,-5476,-87.00
1747755120.847,20.5685,-4114,-67.45
1747755121.887,20.6057,-2822,-32.26
1747755122.944,20.6348,-1662,-32.26
1747755123.982,20.6578,-595,-8.80
1747755125.040,20.6752,373,14.66
1747755126.095,20.6888,1279,28.35
1747755127.134,20.6977,2084,12.71
1747755128.190,20.7023,2787,26.39
1747755129.229,20.7043,3429,57.67
1747755130.286,20.7032,3984,47.90
1747755131.342,20.6993,4455,47.90
1747755132.382,20.6948,4894,79.18
1747755133.438,20.6867,5217,63.54
1747755134.477,20.6793,5535,73.31
1747755135.531,20.6695,5763,87.00
1747755136.588,20.6592,5948,94.82
1747755137.628,20.6483,6086,90.91
1747755138.683,20.6384,6220,75.27
1747755139.723,20.6276,6298,77.22
1747755140.777,20.6160,6324,75.27
1747755141.817,20.6046,6323,73.31
1747755142.874,20.5948,6333,98.73
1747755143.929,20.5841,6292,94.82
1747755144.970,20.5746,6253,75.27
1747755146.025,20.5647,6175,73.31
1747755147.065,20.5563,6114,71.36
1747755148.121,20.5473,6012,83.09
1747755149.176,20.5405,5946,92.86
1747755150.217,20.5325,5827,83.09
1747755151.272,20.5258,5726,85.04
1747755152.311,20.5206,5648,79.18
1747755153.368,20.5154,5552,83.09
1747755154.422,20.5101,5441,71.36
1747755155.463,20.5062,5356,85.04
1747755156.519,20.5030,5278,57.67
1747755157.558,20.4992,5177,75.27
1747755158.614,20.4970,5108,61.58
1747755159.670,20.4950,5040,73.31
1747755160.708,20.4924,4948,55.72
1747755161.764,20.4912,4892,69.40
1747755162.805,20.4893,4810,53.76
1747755163.860,20.4886,4759,51.81
1747755164.916,20.4883,4719,59.63
1747755165.956,20.4877,4667,49.85
1747755167.016,20.4881,4641,67.45
1747755168.051,20.4877,4596,63.54
1747755169.106,20.4878,4562,45.94
1747755170.163,20.4884,4545,55.72
1747755171.202,20.4890,4529,47.90
1747755172.258,20.4886,4487,59.63
1747755173.297,20.4901,4496,65.49
1747755174.354,20.4906,4482,51.81
1747755175.408,20.4920,4496,55.72
1747755176.448,20.4919,4470,47.90
1747755177.503,20.4924,4461,45.94
1747755178.543,20.4930,4457,67.45
1747755179.599,20.4862,33882,470.19
1747755180.655,20.3831,33985,456.50
1747755181.694,20.2478,32686,458.46
1747755182.750,20.1156,30946,435.00
1747755183.790,19.9930,29107,407.62
1747755184.846,19.8830,27286,395.89
1747755185.901,19.7844,25487,356.79
1747755186.941,19.6979,23759,341.15
1747755187.997,19.6205,22053,311.83
1747755189.052,19.5527,20405,272.73
1747755190.092,19.4926,18788,262.95
1747755191.148,19.4416,17265,249.27
1747755192.188,19.3973,15794,212.12
1747755193.245,19.3604,14415,184.75
1747755194.299,19.3311,13150,173.02
1747755195.340,19.3063,11935,151.52
1747755196.396,19.2880,10839,133.92
1747755197.450,19.2746,9837,118.28
1747755198.491,19.2657,8927,114.37
1747755199.548,19.2613,8122,116.32
1747755200.585,19.2614,7439,85.04
1747755201.642,19.2626,6785,75.27
1747755202.699,19.2661,6207,69.40
1747755203.738,19.2740,5765,83.09
1747755204.793,19.2819,5350,53.76
1747755205.834,19.2924,5032,55.72
1747755206.887,19.3044,4788,45.94
1747755207.943,19.3156,4556,43.99
1747755208.984,19.3289,4420,40.08
1747755210.039,19.3416,4301,47.90
1747755211.080,19.3550,4241,38.12
1747755212.136,19.3690,4235,45.94
1747755213.191,19.3807,4202,38.12
1747755214.231,19.3938,4245,45.94
1747755215.286,19.4063,4306,57.67
1747755216.326,19.4179,4376,40.08
1747755217.383,19.4288,4459,47.90
1747755218.438,19.4395,4566,49.85
1747755219.477,19.4482,4649,69.40
1747755220.532,19.4569,4755,45.94
1747755221.573,19.4660,4897,47.90
1747755222.628,19.4734,5017,57.67
1747755223.684,19.4791,5107,65.49
1747755224.725,19.4850,5221,79.18
1747755225.780,19.4910,5353,71.36
1747755226.820,19.4956,5464,65.49
1747755227.874,19.4997,5572,57.67
1747755228.931,19.5032,5673,61.58
1747755229.970,19.5063,5772,63.54
1747755231.026,19.5088,5863,71.36
1747755232.065,19.5115,5968,63.54
1747755233.122,19.5128,6036,75.27
1747755234.177,19.5132,6085,79.18
1747755235.218,19.5151,6178,81.13
1747755236.272,19.5153,6227,83.09
1747755237.327,19.5160,6291,92.86
1747755238.368,19.5157,6327,92.86
1747755239.423,19.5156,6371,87.00
1747755240.463,19.5154,6410,79.18
1747755241.519,19.5145,6427,83.09
1747755242.575,19.5146,6473,73.31
1747755243.614,19.5127,6457,73.31
1747755244.670,19.5125,6486,81.13
1747755245.711,19.5112,6485,81.13
1747755246.766,19.5112,6519,85.04
1747755247.822,19.5112,6548,94.82
1747755248.862,19.5094,-21472,-345.06
1747755249.917,19.5587,-22904,-352.88
1747755250.956,19.7111,-21138,-311.83
1747755252.012,19.8709,-18704,-272.73
1747755253.069,20.0128,-16335,-243.40
1747755254.107,20.1338,-14175,-214.08
1747755255.162,20.2368,-12194,-178.89
1747755256.219,20.3243,-10376,-165.20
1747755257.259,20.3999,-8655,-126.10
1747755258.315,20.4642,-7049,-108.50
1747755259.370,20.5183,-5559,-88.95
1747755260.409,20.5633,-4181,-77.22
1747755261.465,20.6016,-2874,-49.85
1747755262.504,20.6305,-1731,-18.57
1747755263.561,20.6562,-598,-16.62
1747755264.616,20.6737,364,-12.71
1747755265.656,20.6873,1264,12.71
1747755266.711,20.6963,2068,20.53
1747755267.752,20.7013,2782,22.48
1747755268.807,20.7041,3445,45.94
1747755269.864,20.7035,4015,40.08
1747755270.902,20.6998,4492,59.63
1747755271.957,20.6945,4910,53.76
1747755272.997,20.6876,5267,83.09
1747755274.055,20.6799,5582,69.40
1747755275.110,20.6716,5853,69.40
1747755276.150,20.6610,6034,71.36
1747755277.205,20.6505,6188,87.00
1747755278.246,20.6398,6304,73.31
1747755279.301,20.6285,6374,98.73
1747755280.357,20.6177,6424,98.73
1747755281.396,20.6065,6431,98.73
1747755282.452,20.5960,6430,75.27
1747755283.492,20.5858,6404,98.73
1747755284.547,20.5751,6334,98.73
1747755285.602,20.5662,6289,81.13
1747755286.642,20.5570,6209,92.86
1747755287.698,20.5492,6141,87.00
1747755288.739,20.5414,6054,85.04
1747755289.795,20.5336,5943,87.00
1747755290.848,20.5266,5833,90.91
1747755291.889,20.5204,5729,75.27
1747755292.946,20.5155,5645,79.18
1747755293.985,20.5110,5558,65.49
1747755295.040,20.5061,5446,69.40
1747755296.080,20.5031,5376,69.40
1747755297.135,20.4992,5271,67.45
1747755298.193,20.4975,5219,59.63
1747755299.231,20.4948,5131,57.67
1747755300.287,20.4927,5055,71.36
1747755301.326,20.4913,4992,79.18
1747755302.383,20.4900,4927,63.54
1747755303.438,20.4884,4852,67.45
1747755304.478,20.4883,4815,59.63
1747755305.534,20.4876,4761,69.40
1747755306.574,20.4880,4738,75.27
1747755307.629,20.4879,4699,71.36
1747755308.686,20.4875,4652,57.67
1747755309.725,20.4886,4647,67.45
1747755310.779,20.4883,4608,47.90
1747755311.819,20.4885,4580,55.72
1747755312.875,20.4898,4585,57.67
1747755313.932,20.4906,4579,53.76
1747755314.970,20.4915,4579,61.58
1747755316.025,20.4918,4562,61.58
1747755317.065,20.4917,4536,65.49
1747755318.121,20.4934,4563,59.63
1747755319.178,20.4904,33698,481.92
1747755320.216,20.4011,34236,460.41
1747755321.273,20.2676,33101,456.50
1747755322.313,20.1335,31367,442.82
1747755323.368,20.0085,29510,405.67
1747755324.426,19.8982,27723,391.98
1747755325.464,19.7973,25898,374.39
1747755326.522,19.7087,24146,335.29
1747755327.575,19.6308,22451,307.92
1747755328.614,19.5602,20747,302.05
1747755329.669,19.4997,19139,268.82
1747755330.709,19.4467,17579,229.72
1747755331.766,19.4028,16130,208.21
1747755332.821,19.3644,14719,200.39
1747755333.861,19.3325,13391,174.98
1747755334.918,19.3086,12205,174.98
1747755335.973,19.2891,11079,155.43
1747755337.013,19.2759,10085,147.61
1747755338.069,19.2660,9144,120.23
1747755339.108,19.2602,8302,110.46
1747755340.164,19.2589,7574,94.82
1747755341.221,19.2604,6926,77.22
1747755342.260,19.2652,6377,69.40
1747755343.314,19.2716,5891,81.13
1747755344.357,19.2798,5476,77.22
1747755345.411,19.2903,5152,57.67
1747755346.466,19.3022,4898,57.67
1747755347.506,19.3143,4686,51.81
1747755348.561,19.3267,4514,45.94
